"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the movie does a [[good]] job of laying out some of the major issues that we encounter as we journey through life . ","the movie does a [[bad]] job of laying out some of the major issues that we encounter as we journey through life . ",0.0015156865119934082,0.9985700249671936,1,0,1,52,"Successful"
"the piece plays as well as it does thanks in [[large]] measure to anspaugh 's three lead actresses . ","the piece plays as well as it does thanks in [[little]] measure to anspaugh 's three lead actresses . ",0.0015680193901062012,0.030468344688415527,1,1,1,46,"Failed"
"exciting and direct , with ghost imagery that shows just [[enough]] to keep us on our toes . ","exciting and direct , with ghost imagery that shows just [[not]] to keep us on our toes . ",0.0014439225196838379,0.004217863082885742,1,1,1,25,"Failed"
"you really have to wonder how on earth [[anyone]] , anywhere could have thought they 'd make audiences guffaw with a script as [[utterly]] diabolical as this . ","you really have to wonder how on earth [[i]] , anywhere could have thought they 'd make audiences guffaw with a script as [[darkly]] diabolical as this . ",0.0031868815422058105,0.009483516216278076,0,0,0,41,"Failed"
"what the director ca [[n't]] do is make either of val kilmer 's two personas interesting or worth caring about . ","what the director ca [[also]] do is make either of val kilmer 's two personas interesting or worth caring about . ",0.002782106399536133,0.999504029750824,0,1,0,23,"Successful"
"deadeningly [[dull]] , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ","deadeningly [[beautiful]] , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ",0.0022692084312438965,0.9454507231712341,0,1,0,58,"Successful"
"preaches to two completely different choirs at the same time , which is a pretty [[amazing]] accomplishment . ","preaches to two completely different choirs at the same time , which is a pretty [[good]] accomplishment . ",0.00147932767868042,0.00153350830078125,1,1,1,48,"Failed"
"it 's a grab bag of genres that do [[n't]] add up to a whole lot of sense . ","it 's a grab bag of genres that do [[so]] add up to a whole lot of sense . ",0.002362370491027832,0.6447702050209045,0,1,0,21,"Successful"
"an [[intriguing]] cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ","an [[elaborate]] cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ",0.0018342137336730957,0.09428060054779053,1,1,1,23,"Failed"
"with rabbit-proof [[fence]] , noyce has tailored an epic [[tale]] into a [[lean]] , [[economical]] movie . ","with rabbit-proof [[traps]] , noyce has tailored an epic [[prologue]] into a [[long]] , [[short]] movie . ",0.001495361328125,0.9059855937957764,1,0,1,188,"Successful"
"one from the heart . ","one from the heart . ",0.001452028751373291,0.001452028751373291,1,1,1,5,"Failed"
"the [[story]] and [[structure]] are well-honed . ","the [[method]] and [[equipment]] are well-honed . ",0.0014927983283996582,0.00176924467086792,1,1,1,105,"Failed"
"the film 's few ideas are [[stretched]] to the point of evaporation ; the whole [[central]] section is one [[big]] chase that seems to have no goal and no urgency . ","the film 's few ideas are [[kept]] to the point of evaporation ; the whole [[middle]] section is one [[huge]] chase that seems to have no goal and no urgency . ",0.0022739768028259277,0.0023642778396606445,0,0,0,54,"Failed"
"it takes a certain kind of horror movie to qualify as ` [[worse]] than expected , ' but ghost ship somehow manages to do exactly that . ","it takes a certain kind of horror movie to qualify as ` [[better]] than expected , ' but ghost ship somehow manages to do exactly that . ",0.1268656849861145,0.9089956879615784,0,1,0,44,"Successful"
"a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ","a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ",0.998717188835144,0.998717188835144,0,0,1,1,"Skipped"
"a delectable and [[intriguing]] [[thriller]] [[filled]] with [[surprises]] , read my [[lips]] is an original . ","a delectable and [[suspense]] [[tte]] [[littered]] with [[gore]] , read my [[mouth]] is an original . ",0.0014208555221557617,0.9019840955734253,1,0,1,238,"Successful"
"mattei is [[tiresomely]] [[grave]] and [[long-winded]] , as if circularity itself indicated profundity . ","mattei is [[not]] [[cautious]] and [[hesitant]] , as if circularity itself indicated profundity . ",0.002269446849822998,0.5677464008331299,0,1,0,148,"Successful"
"but it still jingles in the pocket . ","but it still jingles in the pocket . ",0.9964207410812378,0.9964207410812378,0,0,1,1,"Skipped"
"as a [[first-time]] director , paxton has tapped something in himself as an actor that [[provides]] frailty with its dark soul . ","as a [[seasoned]] director , paxton has tapped something in himself as an actor that [[feels]] frailty with its dark soul . ",0.00153350830078125,0.12623196840286255,1,1,1,64,"Failed"
"in its best moments , resembles a bad high school production of grease , [[without]] benefit of song . ","in its best moments , resembles a bad high school production of grease , [[with]] benefit of song . ",0.0024428367614746094,0.20962059497833252,0,0,0,25,"Failed"
"the [[film]] is [[powerful]] , [[accessible]] and funny . ","the [[episode]] is [[short]] , [[hard]] and funny . ",0.0013890266418457031,0.9908105731010437,1,0,1,140,"Successful"
"the film [[tunes]] into a grief that could lead a man across centuries . ","the film [[sinks]] into a grief that could lead a man across centuries . ",0.36982160806655884,0.9985299706459045,1,0,1,64,"Successful"
"whether you like rap music or loathe it , you ca [[n't]] deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ","whether you like rap music or loathe it , you ca [[lly]] deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ",0.027355551719665527,0.9989033937454224,1,0,1,46,"Successful"
"the movie [[fails]] to live up to the sum of its parts . ","the movie [[manage]] to live up to the sum of its parts . ",0.002298891544342041,0.9995443820953369,0,1,0,59,"Successful"
"a taut psychological thriller that does n't [[waste]] a moment of its two-hour running time . ","a taut psychological thriller that does n't [[spend]] a moment of its two-hour running time . ",0.08039873838424683,0.7440366148948669,1,0,1,37,"Successful"
"complete [[lack]] of originality , cleverness or even visible effort ","complete [[perfection]] of originality , cleverness or even visible effort ",0.0023520588874816895,0.9995728731155396,0,1,0,58,"Successful"
"stealing harvard [[aspires]] to comedic grand larceny but [[stands]] convicted of [[nothing]] more than petty theft of your time . ","stealing harvard [[amounts]] to comedic grand larceny but [[being]] convicted of [[becoming]] more than petty theft of your time . ",0.002948284149169922,0.07667934894561768,0,0,0,43,"Failed"
"a sequence of [[ridiculous]] shoot - 'em - up scenes . ","a sequence of [[intense]] shoot - 'em - up scenes . ",0.0023007988929748535,0.9995569586753845,0,1,0,42,"Successful"
"at once [[half-baked]] and overheated . ","at once [[warm]] and overheated . ",0.0022791028022766113,0.9993912577629089,0,1,0,17,"Successful"
"cool ? ","cool ? ",0.06356573104858398,0.06356573104858398,1,1,1,2,"Failed"
"it all [[adds]] up to [[good]] fun . ","it all [[worked]] up to [[little]] fun . ",0.0014392733573913574,0.8656769394874573,1,0,1,64,"Successful"
"if you 're hard up for raunchy college humor , this is your ticket right here . ","if you 're hard up for raunchy college humor , this is your ticket right here . ",0.5142253637313843,0.5142253637313843,0,0,1,1,"Skipped"
"worth watching for dong [[jie]] 's performance -- and for the way it documents a culture in the [[throes]] of rapid change . ","worth watching for dong [[zi]] 's performance -- and for the way it documents a culture in the [[time]] of rapid change . ",0.0014963150024414062,0.0015137195587158203,1,1,1,35,"Failed"
"the story and the friendship [[proceeds]] in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ","the story and the friendship [[are]] in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ",0.45847171545028687,0.5789254903793335,0,1,0,40,"Successful"
"passable entertainment , but it 's the kind of motion picture that wo n't make [[much]] of a splash when it 's released , and will not be remembered long afterwards . ","passable entertainment , but it 's the kind of motion picture that wo n't make [[short]] of a splash when it 's released , and will not be remembered long afterwards . ",0.004744112491607666,0.21403688192367554,0,0,0,40,"Failed"
"my wife is an actress is an utterly [[charming]] french comedy that feels so american in [[sensibility]] and style it 's virtually its own [[hollywood]] remake . ","my wife is an actress is an utterly [[convincing]] french comedy that feels so american in [[feel]] and style it 's virtually its own [[movie]] remake . ",0.0016883611679077148,0.059996724128723145,1,1,1,33,"Failed"
"this riveting world war ii moral [[suspense]] story deals with the shadow side of american culture : racial prejudice in its ugly and [[diverse]] forms . ","this riveting world war ii moral [[thriller]] story deals with the shadow side of american culture : racial prejudice in its ugly and [[twisted]] forms . ",0.2835747003555298,0.518166184425354,0,1,0,32,"Successful"
"a disappointment for those who love alternate versions of the bard , [[particularly]] ones that [[involve]] deep fryers and hamburgers . ","a disappointment for those who love alternate versions of the bard , [[specifically]] ones that [[combine]] deep fryers and hamburgers . ",0.00248110294342041,0.044981420040130615,0,0,0,69,"Failed"
"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ","looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",0.6130648255348206,0.6130648255348206,0,0,1,1,"Skipped"
"manages to be both repulsively [[sadistic]] and mundane . ","manages to be both repulsively [[beautiful]] and mundane . ",0.002328217029571533,0.999513566493988,0,1,0,39,"Successful"
"the film [[may]] appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that [[include]] the complexity of the catholic doctrine ","the film [[has]] appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that [[undermine]] the complexity of the catholic doctrine ",0.07894045114517212,0.6093665361404419,1,0,1,93,"Successful"
"enormously [[entertaining]] for [[moviegoers]] of any age . ","enormously [[crowded]] for [[males]] of any age . ",0.001448214054107666,0.9985181093215942,1,0,1,60,"Successful"
"the affectionate [[loopiness]] that once seemed congenital to demme 's perspective has a [[tough]] time emerging from between the [[badly]] dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ","the affectionate [[embrace]] that once seemed congenital to demme 's perspective has a [[difficult]] time emerging from between the [[otherwise]] dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ",0.006192147731781006,0.7098629474639893,0,1,0,61,"Successful"
"it confirms fincher 's status as a film maker who [[artfully]] bends technical know-how to the service of psychological insight . ","it confirms fincher 's status as a film maker who [[inadvertently]] bends technical know-how to the service of psychological insight . ",0.0015076398849487305,0.07358604669570923,1,1,1,47,"Failed"
"`` the [[time]] [[machine]] '' is a [[movie]] that has no [[interest]] in itself . ","`` the [[brave]] [[warrior]] '' is a [[statement]] that has no [[doubt]] in itself . ",0.002293109893798828,0.9976027011871338,0,1,0,179,"Successful"
"for each chuckle there are at least 10 [[complete]] misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a [[cardboard]] cutout . ","for each chuckle there are at least 10 [[right]] misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a [[box]] cutout . ",0.014586567878723145,0.8770665526390076,0,1,0,36,"Successful"
"in execution , this clever idea is far [[less]] funny than the original , killers from space . ","in execution , this clever idea is far [[greater]] funny than the original , killers from space . ",0.004764735698699951,0.9995399117469788,0,1,0,39,"Successful"
"of [[course]] , by more objective measurements it 's still [[quite]] bad . ","of [[truth]] , by more objective measurements it 's still [[not]] bad . ",0.002288341522216797,0.9994038343429565,0,1,0,56,"Successful"
"almost [[gags]] on its own gore . ","almost [[touching]] on its own gore . ",0.27460044622421265,0.8167321681976318,0,1,0,22,"Successful"
"scores no [[points]] for [[originality]] , [[wit]] , or intelligence . ","scores no [[dice]] for [[cunning]] , [[learning]] , or intelligence . ",0.0023499131202697754,0.9299882054328918,0,1,0,138,"Successful"
"we have n't seen such hilarity since say it is n't so ! ","we have n't seen such hilarity since say it is n't so ! ",0.8526248931884766,0.8526248931884766,0,0,1,1,"Skipped"
"just [[embarrassment]] and a vague sense of shame . ","just [[warmth]] and a vague sense of shame . ",0.002271592617034912,0.9519709348678589,0,1,0,53,"Successful"
"without ever [[becoming]] didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","without ever [[touching]] didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",0.001614689826965332,0.561281681060791,1,0,1,50,"Successful"
"this is not the undisputed worst boxing [[movie]] [[ever]] , but it 's [[certainly]] not a champion - the big [[loser]] is the audience . ","this is not the undisputed worst boxing [[film]] [[there]] , but it 's [[only]] not a champion - the big [[losers]] is the audience . ",0.01997596025466919,0.6576827764511108,0,1,0,69,"Successful"
"it offers [[little]] beyond the momentary joys of pretty and weightless intellectual entertainment . ","it offers [[pleasure]] beyond the momentary joys of pretty and weightless intellectual entertainment . ",0.007756292819976807,0.9995347857475281,0,1,0,25,"Successful"
"a [[swashbuckling]] [[tale]] of [[love]] , [[betrayal]] , [[revenge]] and above all , faith . ","a [[churning]] [[mass]] of [[shame]] , [[disgust]] , [[disgust]] and above all , faith . ",0.0014725923538208008,0.5693099498748779,1,0,1,212,"Successful"
"oh [[come]] on . ","oh [[dream]] on . ",0.1458640694618225,0.9995391964912415,0,1,0,45,"Successful"
"for the most part , director anne-sophie birot 's first feature is a [[sensitive]] , extraordinarily well-acted drama . ","for the most part , director anne-sophie birot 's first feature is a [[serious]] , extraordinarily well-acted drama . ",0.0014917254447937012,0.001497507095336914,1,1,1,19,"Failed"
"a science-fiction pastiche so [[lacking]] in originality that if you stripped away its inspirations there [[would]] be precious little left . ","a science-fiction pastiche so [[rooted]] in originality that if you stripped away its inspirations there [[could]] be precious little left . ",0.002296626567840576,0.10881030559539795,0,0,0,40,"Failed"
"looks and feels like a project [[better]] suited for the small screen . ","looks and feels like a project [[perfectly]] suited for the small screen . ",0.0024543404579162598,0.9995145201683044,0,1,0,35,"Successful"
"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make [[good]] use of the hefty audio system . ","the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make [[better]] use of the hefty audio system . ",0.0660552978515625,0.846502423286438,1,0,1,73,"Successful"
"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's [[unfortunate]] for the viewer that the thoughts and reflections coming through are torpid and banal ","samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's [[unexpected]] for the viewer that the thoughts and reflections coming through are torpid and banal ",0.0158730149269104,0.5060231685638428,0,1,0,42,"Successful"
"... the film [[suffers]] from a lack of humor ( something needed to balance out the violence ) ... ","... the film [[departed]] from a lack of humor ( something needed to balance out the violence ) ... ",0.002287626266479492,0.0024746060371398926,0,0,0,46,"Failed"
"i just [[loved]] every minute of this film . ","i just [[regret]] every minute of this film . ",0.0015166401863098145,0.9989904761314392,1,0,1,54,"Successful"
"as ` chick flicks ' go , this one is [[pretty]] miserable , resorting to string-pulling [[rather]] than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this one is [[not]] miserable , resorting to string-pulling [[so]] than legitimate character development and intelligent plotting . ",0.0022785067558288574,0.8683703541755676,0,1,0,68,"Successful"
"a [[marvel]] [[like]] none you 've seen . ","a [[desert]] [[with]] none you 've seen . ",0.001410067081451416,0.9989790916442871,1,0,1,75,"Successful"
"if you [[enjoy]] more [[thoughtful]] comedies with interesting conflicted characters ; this one is for you . ","if you [[like]] more [[good]] comedies with interesting conflicted characters ; this one is for you . ",0.0014984607696533203,0.0015482902526855469,1,1,1,26,"Failed"
"the [[entire]] movie is about a boring , sad man being [[boring]] and sad . ","the [[funny]] movie is about a boring , sad man being [[scared]] and sad . ",0.002481818199157715,0.8943735361099243,0,1,0,58,"Successful"
"the action switches between past and present , but the material link is too [[tenuous]] to anchor the emotional connections that purport to span a 125-year divide . ","the action switches between past and present , but the material link is too [[powerful]] to anchor the emotional connections that purport to span a 125-year divide . ",0.0023086071014404297,0.0214385986328125,0,0,0,56,"Failed"
"this is a story of two misfits who do n't stand a [[chance]] alone , but together they are magnificent . ","this is a story of two misfits who do n't stand a [[thing]] alone , but together they are magnificent . ",0.0015101432800292969,0.0015317797660827637,1,1,1,23,"Failed"
"nine queens is not only than a frighteningly [[capable]] debut and genre piece , but also a snapshot of a dangerous political situation on the [[verge]] of coming to a head . ","nine queens is not only than a frighteningly [[good]] debut and genre piece , but also a snapshot of a dangerous political situation on the [[line]] of coming to a head . ",0.0030559897422790527,0.05472284555435181,1,1,1,53,"Failed"
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to [[formula]] romantic comedy . ","nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to [[intense]] romantic comedy . ",0.0023297667503356934,0.8707400560379028,0,1,0,41,"Successful"
"some of their jokes work , but most [[fail]] miserably and in the end , pumpkin is [[far]] more offensive than it is funny . ","some of their jokes work , but most [[succeeded]] miserably and in the end , pumpkin is [[definitely]] more offensive than it is funny . ",0.0022933483123779297,0.0025366544723510742,0,0,0,46,"Failed"
"a string of [[rehashed]] sight gags based in insipid vulgarity . ","a string of [[hilarious]] sight gags based in insipid vulgarity . ",0.002277195453643799,0.7947409749031067,0,1,0,55,"Successful"
"light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ","light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ",0.9745099544525146,0.9745099544525146,0,0,1,1,"Skipped"
"the piquant story [[needs]] more dramatic meat on its bones . ","the piquant story [[adds]] more dramatic meat on its bones . ",0.002316594123840332,0.8885781168937683,0,1,0,56,"Successful"
"the magic of the film [[lies]] not in the mysterious spring but in the richness of its performances . ","the magic of the film [[lie]] not in the mysterious spring but in the richness of its performances . ",0.0014109015464782715,0.001421213150024414,1,1,1,23,"Failed"
"... a boring parade of talking heads and technical gibberish that will do [[little]] to advance the linux cause . ","... a boring parade of talking heads and technical gibberish that will do [[much]] to advance the linux cause . ",0.002290010452270508,0.19431066513061523,0,0,0,32,"Failed"
"not since freddy got fingered has a major release been so [[painful]] to sit through . ","not since freddy got fingered has a major release been so [[great]] to sit through . ",0.0022889375686645508,0.9991188049316406,0,1,0,39,"Successful"
"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ",0.9506123065948486,0.9506123065948486,1,1,0,1,"Skipped"
"a [[tender]] , [[heartfelt]] [[family]] drama . ","a [[kind]] , [[boring]] [[school]] drama . ",0.0014140605926513672,0.8975116610527039,1,0,1,44,"Successful"
"an exhilarating futuristic thriller-noir , minority report twists the best of technology [[around]] a [[gripping]] story , [[delivering]] a riveting , pulse intensifying escapist adventure of the first order ","an exhilarating futuristic thriller-noir , minority report twists the best of technology [[at]] a [[suspense]] story , [[providing]] a riveting , pulse intensifying escapist adventure of the first order ",0.0014922022819519043,0.001544952392578125,1,1,1,52,"Failed"
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[short]] on the thrills the oversize medium demands . ","( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is [[big]] on the thrills the oversize medium demands . ",0.03227800130844116,0.8425496816635132,0,1,0,38,"Successful"
"dazzling in its complexity , disturbing for its [[extraordinary]] [[themes]] , the piano teacher is a film that defies categorisation . ","dazzling in its complexity , disturbing for its [[overall]] [[theme]] , the piano teacher is a film that defies categorisation . ",0.0015033483505249023,0.001730799674987793,1,1,1,36,"Failed"
"i 'll bet the video game is a lot more fun than the film . ","i 'll bet the video game is a lot more fun than the film . ",0.9273282289505005,0.9273282289505005,1,1,0,1,"Skipped"
"and if you 're not nearly [[moved]] to tears by a [[couple]] of scenes , you 've [[got]] ice water in your veins . ","and if you 're not nearly [[beaten]] to tears by a [[lot]] of scenes , you 've [[spilled]] ice water in your veins . ",0.0017030835151672363,0.3329252004623413,1,1,1,57,"Failed"
"the iditarod lasts for [[days]] - this just felt like it did . ","the iditarod lasts for [[generations]] - this just felt like it did . ",0.037872493267059326,0.7278035283088684,0,1,0,39,"Successful"
"audrey tatou has a knack for picking roles that [[magnify]] her outrageous charm , and in this literate french comedy , she 's as morning-glory [[exuberant]] as she was in amélie . ","audrey tatou has a knack for picking roles that [[showcases]] her outrageous charm , and in this literate french comedy , she 's as morning-glory [[type]] as she was in amélie . ",0.0016404986381530762,0.0020427703857421875,1,1,1,68,"Failed"
"the most [[compelling]] [[wiseman]] [[epic]] of recent years . ","the most [[embarrassing]] [[little]] [[read]] of recent years . ",0.0013968348503112793,0.998998761177063,1,0,1,129,"Successful"
"burns [[never]] really harnesses to full effect the energetic cast . ","burns [[now]] really harnesses to full effect the energetic cast . ",0.003500223159790039,0.9995485544204712,0,1,0,26,"Successful"
"leigh 's film is [[full]] of [[memorable]] performances from top to bottom . ","leigh 's film is [[devoid]] of [[choreographed]] performances from top to bottom . ",0.0016161203384399414,0.99900221824646,1,0,1,63,"Successful"
"huston nails both the glad-handing and the choking sense of hollow despair . ","huston nails both the glad-handing and the choking sense of hollow despair . ",0.8755497932434082,0.8755497932434082,0,0,1,1,"Skipped"
"the moviegoing equivalent of going to a dinner party and being [[forced]] to watch the host and hostess 's home video of their baby 's birth . ","the moviegoing equivalent of going to a dinner party and being [[compelled]] to watch the host and hostess 's home video of their baby 's birth . ",0.007548868656158447,0.6368663311004639,0,1,0,50,"Successful"
"ultimately feels [[empty]] and unsatisfying , like swallowing a communion [[wafer]] without the wine . ","ultimately feels [[delicious]] and unsatisfying , like swallowing a communion [[sacrament]] without the wine . ",0.0022742152214050293,0.7678657174110413,0,1,0,82,"Successful"
"it takes a strange kind of laziness to [[waste]] the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","it takes a strange kind of laziness to [[enjoy]] the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0.002366304397583008,0.990787923336029,0,1,0,75,"Successful"
"the film contains no good jokes , no good scenes , [[barely]] a moment when carvey 's saturday night live-honed mimicry rises above the [[level]] of embarrassment . ","the film contains no good jokes , no good scenes , [[yet]] a moment when carvey 's saturday night live-honed mimicry rises above the [[realm]] of embarrassment . ",0.0065901875495910645,0.6490051746368408,0,1,0,63,"Successful"
"an interesting story with a pertinent ( [[cinematically]] unique ) message , told fairly [[well]] and scored to perfection , i [[found]] myself struggling to put my finger on that [[elusive]] `` missing thing . '' ","an interesting story with a pertinent ( [[presumably]] unique ) message , told fairly [[thoroughly]] and scored to perfection , i [[find]] myself struggling to put my finger on that [[single]] `` missing thing . '' ",0.0015524625778198242,0.022562623023986816,1,1,1,73,"Failed"
"nonsensical , dull `` cyber-horror '' flick is a grim , [[hollow]] exercise in flat scares and bad acting . ","nonsensical , dull `` cyber-horror '' flick is a grim , [[sinister]] exercise in flat scares and bad acting . ",0.0022641420364379883,0.00253903865814209,0,0,0,21,"Failed"
"the heavy-handed film is almost [[laughable]] as a consequence . ","the heavy-handed film is almost [[hilarious]] as a consequence . ",0.002320587635040283,0.9995353817939758,0,1,0,47,"Successful"
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic [[prove]] recommendation enough . ","the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic [[being]] recommendation enough . ",0.12066775560379028,0.5370312929153442,1,0,1,29,"Successful"
"a sequel that 's [[much]] too [[big]] for its britches . ","a sequel that 's [[definitely]] too [[nice]] for its britches . ",0.002313375473022461,0.7465354204177856,0,1,0,90,"Successful"
"a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ","a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ",0.9861721396446228,0.9861721396446228,1,1,0,1,"Skipped"
"i am sorry that i was unable to get the [[full]] brunt of the comedy . ","i am sorry that i was unable to get the [[overwhelming]] brunt of the comedy . ",0.0022943615913391113,0.0023003220558166504,0,0,0,28,"Failed"
"holm ... [[embodies]] the [[character]] with an [[effortlessly]] [[regal]] charisma . ","holm ... [[dressed]] the [[body]] with an [[unusually]] [[male]] charisma . ",0.0015094280242919922,0.02183818817138672,1,1,1,166,"Failed"
"excessive , profane , packed with [[cartoonish]] [[violence]] and comic-strip characters . ","excessive , profane , packed with [[supernatural]] [[beings]] and comic-strip characters . ",0.002299010753631592,0.999311625957489,0,1,0,96,"Successful"
"the band 's courage in the face of official repression is [[inspiring]] , especially for aging hippies ( this one included ) . ","the band 's courage in the face of official repression is [[staggering]] , especially for aging hippies ( this one included ) . ",0.0016971826553344727,0.8646690249443054,1,0,1,25,"Successful"
"it has charm to spare , and unlike many romantic comedies , it does not [[alienate]] either gender in the audience . ","it has charm to spare , and unlike many romantic comedies , it does not [[encourage]] either gender in the audience . ",0.0016053318977355957,0.9633413553237915,1,0,1,64,"Successful"
"i sympathize with the plight of these families , but the movie does [[n't]] do a very good job conveying the issue at hand . ","i sympathize with the plight of these families , but the movie does [[quite]] do a very good job conveying the issue at hand . ",0.004417479038238525,0.9995050430297852,0,1,0,39,"Successful"
"one of the more [[irritating]] cartoons you will see this , or any , year . ","one of the more [[beautiful]] cartoons you will see this , or any , year . ",0.003223598003387451,0.9995731115341187,0,1,0,64,"Successful"
"and the lesson , in the end , is [[nothing]] new . ","and the lesson , in the end , is [[born]] new . ",0.0022959113121032715,0.9995878338813782,0,1,0,27,"Successful"
"director uwe boll and the actors provide [[scant]] reason to care in this crude '70s throwback . ","director uwe boll and the actors provide [[much]] reason to care in this crude '70s throwback . ",0.002318143844604492,0.8880332708358765,0,1,0,47,"Successful"
"for the first time in years , de niro digs [[deep]] emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ","for the first time in years , de niro digs [[nified]] emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ",0.0015897750854492188,0.004736423492431641,1,1,1,31,"Failed"
"if there 's one thing this world [[needs]] less of , it 's movies about college that are written and [[directed]] by people who could n't pass an entrance exam . ","if there 's one thing this world [[deserves]] less of , it 's movies about college that are written and [[inspired]] by people who could n't pass an entrance exam . ",0.010429024696350098,0.9787072539329529,0,1,0,80,"Successful"
"will [[amuse]] and [[provoke]] [[adventurous]] [[adults]] in specialty venues . ","will [[supply]] and [[fy]] [[black]] [[list]] in specialty venues . ",0.0014451146125793457,0.9966631531715393,1,0,1,176,"Successful"
"they should have [[called]] it gutterball . ","they should have [[liked]] it gutterball . ",0.00264585018157959,0.04124867916107178,0,0,0,56,"Failed"
"visually [[rather]] stunning , but ultimately a handsome-looking bore , the true creativity [[would]] have been to hide treasure planet [[entirely]] and completely [[reimagine]] it . ","visually [[incredibly]] stunning , but ultimately a handsome-looking bore , the true creativity [[uld]] have been to hide treasure planet [[perfectly]] and completely [[hidden]] it . ",0.002724945545196533,0.7762184739112854,0,1,0,100,"Successful"
"his comedy premises are often hackneyed or just [[plain]] crude , [[calculated]] to provoke shocked laughter , without following up on a deeper level . ","his comedy premises are often hackneyed or just [[outright]] crude , [[crafted]] to provoke shocked laughter , without following up on a deeper level . ",0.07539635896682739,0.23030972480773926,0,0,0,61,"Failed"
"it 's not original , and , robbed of the element of surprise , it does [[n't]] have any huge laughs in its story of [[irresponsible]] cops who love to play pranks . ","it 's not original , and , robbed of the element of surprise , it does [[yet]] have any huge laughs in its story of [[many]] cops who love to play pranks . ",0.0022957921028137207,0.2938658595085144,0,0,0,47,"Failed"
"so [[devoid]] of any kind of intelligible story that it [[makes]] films like xxx and collateral damage [[seem]] like thoughtful treatises ","so [[much]] of any kind of intelligible story that it [[way]] films like xxx and collateral damage [[think]] like thoughtful treatises ",0.0022886991500854492,0.5639195442199707,0,1,0,68,"Successful"
"the [[sort]] of film that makes me miss hitchcock , but also feel optimistic that there 's hope for [[popular]] cinema yet . ","the [[bit]] of film that makes me miss hitchcock , but also feel optimistic that there 's hope for [[more]] cinema yet . ",0.0027199983596801758,0.5615128874778748,1,0,1,76,"Successful"
"sacrifices the value of its wealth of archival foot-age with its [[less-than-objective]] stance . ","sacrifices the value of its wealth of archival foot-age with its [[proud]] stance . ",0.004213869571685791,0.9992849230766296,0,1,0,61,"Successful"
"a [[valueless]] kiddie [[paean]] to [[pro]] [[basketball]] underwritten by the nba . ","a [[mock]] kiddie [[adventure]] to [[modern]] [[education]] underwritten by the nba . ",0.0022928714752197266,0.9995108842849731,0,1,0,136,"Successful"
